state_name,year,total_requirement_mu,total_availability_mu,total_deficit_mu,total_gen_mu,avg_capacity_mw,total_renew_gen_mu,total_solar_gen_mu,total_wind_gen_mu,total_other_gen_mu,avg_coal_stock_days,avg_normative_coal_stock_days,avg_req_normative_coal_stock_tonnes,avg_import_coal_stock_tonnes,avg_indigenous_coal_stock_tonnes,avg_coal_plf_prcnt,avg_actual_vs_norm_coal_stock_prcnt,total_coal_consumption_tonnes,total_coal_receipt_tonnes,total_coal_requirement_tonnes,avg_actual_coal_stock_tonnes,total_coal_stock_critical_incidents,yearly_avg_total_outage_mw,yearly_avg_fresh_outage_mw,total_energy_lost_mwh,total_fresh_incidents,avg_total_capacity_mw,avg_thermal_capacity_mw,avg_nuclear_capacity__mw,avg_hydro_capacity__mw,avg_res_capacity_mw,coal_reserves_mt,coal_production_mt,coal_consumption_power_mt,total_coal_import_mt,avg_import_priceRs,total_amountCr
telangana,2022,79427.36,79447.78,-20.419999999999163,56485.54000000001,334.2783432578239,6757.739999999999,6409.87,286.93999999999994,60.93,,21.13015873015873,275.7181692176871,5.285768305171531,160.1560633427206,61.19599157888961,0.6305893040011704,31482.259999999995,32369.22,34782.39,165.04455394630972,186.0,2225.4338466461854,1199.4296383768562,19508904.000000004,596.0,15253.504166666668,7842.5,0.0,2405.5999999999995,5005.404166666667,22850.5,67.23,,211.45999999999998,19423.888600000002,236924.82999999987
nagaland,2023,428.63000000000005,412.34000000000003,16.29,169.29000000000002,75.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,15.084165386584742,15.084165386584742,132000.0,12.0,110.56500000000001,0.0,0.0,75.0,35.565,479.0,,,241.26999999999998,24663.886199999997,397159.38
lakshadweep,2021,55.66000000000001,55.66000000000001,0.0,,,,,,,,,,,,,,,,,,,,,,,2.01,0.0,1.7374999999999998,0.0,0.2725,,,,217.75,10392.014583333335,120533.86
goa,2020,4062.7900000000004,4062.78,0.009999999999990905,0.0,48.0,33.57,7.76,25.81,0.0,,,,,,,,,,,,,48.0,48.0,336384.0,10.0,53.11333333333334,48.0,5.113333333333334,0.0,0.0,,,,251.43999999999994,11834.991206896555,158865.22999999992
uts of j&k and ladakh,2023,11992.240000000002,11895.49,96.74999999999955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.26999999999998,24663.886199999997,397159.38
odisha,2020,28621.14,28621.14,0.0,47327.74999999998,322.76351351351343,358.88999999999993,0.0,0.0,358.88999999999993,20.588334430293166,16.50971088655698,0.0,2.506328084752804,367.59170762869803,65.512601057437,,0.0,0.0,38098.71999999999,370.0978586648783,1.0,2883.7707097392167,495.8514537758003,20392584.0,459.0,12474.715833333335,9800.0,532.4658333333333,0.0,2142.25,84652.06,143.02,58.91,251.43999999999994,11834.991206896555,158865.22999999992
manipur,2020,964.5600000000001,959.01,5.550000000000033,539.38,70.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,7.727771598071932,7.727771598071932,55440.0,20.0,152.3808333333333,36.0,11.380833333333333,0.0,105.0,,,,251.43999999999994,11834.991206896555,158865.22999999992
chhattisgarh,2022,40247.14000000001,40240.74,6.400000000000546,,,356.8,356.8,0.0,0.0,,22.48508422821388,330.1250197670673,3.868354917775228,140.05958349193878,55.945729681248615,0.44301602800538226,112850.18385099982,114435.83472441242,127739.8500000001,146.2136184273069,3710.0,,,,,24809.515000000003,23688.0,0.0,120.0,1001.5149999999999,73423.54,154.12,,211.45999999999998,19423.888600000002,236924.82999999987
gujarat,2022,148169.25,146349.27000000002,1819.9799999999977,65378.22999999999,389.1553731343279,27676.090000000007,9149.69,18511.21,15.200000000000005,,23.594444444444445,400.39333333333315,128.2506342995582,35.740712190172765,42.44893356374808,0.3380382957842636,27113.65,27555.920000000002,55500.85999999995,166.87658613529044,1723.0,14846.399533026117,7290.4325591397865,130031169.84000003,1303.0,43432.6,23643.41,440.0,1990.0,17359.190000000002,2722.05,13.33,,211.45999999999998,19423.888600000002,236924.82999999987
haryana,2022,69401.69,68982.61000000002,419.0800000000004,31457.81,443.1992307692305,658.69,269.55,0.0,389.14,,23.594444444444445,345.6133055555556,25.402444623655906,150.1799545058884,68.13389810547875,0.470975,20854.980000000003,20701.170000000002,26491.78,177.31798794162827,469.0,1465.1081423451103,529.3874562211982,12771559.440000001,265.0,7010.2575,5761.589999999999,0.0,0.0,1248.6675000000002,,,,211.45999999999998,19423.888600000002,236924.82999999987
tamil nadu,2020,101975.97999999998,101971.57999999999,4.399999999997817,57633.48000000004,213.85696249265737,16604.15,4885.85,11718.300000000001,0.0,25.39117743995386,30.0,0.0,29.897208781362014,267.25816303093967,44.10251256025214,,0.0,0.0,26211.379999999986,297.15525663288435,11.0,7364.080807687555,1353.4621944135456,52638734.15999999,1176.0,33252.848333333335,14115.546666666669,14519.101666666667,2440.0,2178.2000000000003,36489.6,24.86,41.099999999999994,251.43999999999994,11834.991206896555,158865.22999999992
chandigarh,2023,926.5500000000002,926.5500000000002,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,62.14083333333334,0.0,0.0,0.0,62.14083333333334,,,,241.26999999999998,24663.886199999997,397159.38
kerala,2022,29907.969999999994,29747.229999999992,160.74000000000024,8670.489999999998,129.22103337594416,455.05,329.61,125.44000000000003,0.0,,,,,,,,,,,,,671.1252304147464,671.1252304147464,5888042.639999999,238.0,3404.6874999999995,693.54,0.0,1860.9625000000003,850.185,9.65,,,211.45999999999998,19423.888600000002,236924.82999999987
andhra pradesh,2021,67521.57,67472.70999999999,48.86000000000058,59439.41,329.7334545454548,13343.410000000002,6758.300000000001,6585.110000000001,0.0,8.85371320734224,23.937031606386444,106.25189296814288,16.242685556602897,142.64657615420728,49.3670874053515,0.22757892692103218,5207.612938596494,11202.62482758621,40668.80999999996,158.88927563170105,250.0,8273.919493663594,4530.698743535587,72507298.56000002,755.0,27177.281666666666,16525.34,8276.065833333334,134.16666666666666,2241.709166666667,2247.22,0.0,22.580000000000002,217.75,10392.014583333335,120533.86
bihar,2020,32847.91,32727.909999999996,120.00000000000091,26304.099999999995,247.6650682467464,155.14000000000001,0.0,0.0,155.14000000000001,25.621048678369533,19.114826610049537,0.0,0.0,299.03116355982286,59.02802235951404,,0.0,0.0,25996.55999999999,299.0312173232637,0.0,1776.4592880978864,97.62446545544432,12732600.0,307.0,6736.638333333333,6390.0,346.6383333333333,0.0,0.0,2751.41,,21.72,251.43999999999994,11834.991206896555,158865.22999999992
haryana,2023,31764.26,31611.7,152.56000000000176,28934.069999999996,443.1992307692305,806.8,281.38,0.0,525.42,,23.56469534050179,342.10287634408604,6.729064669738864,233.4812773425499,44.97508817204301,0.7189344598054274,19830.750000000004,20071.649999999998,26501.247315436238,240.21031993087558,137.0,1533.835423835125,546.7639312596008,13448785.2,298.0,7223.110833333332,5761.589999999999,0.0,0.0,1461.520833333333,,,,241.26999999999998,24663.886199999997,397159.38
west bengal,2020,49743.89,49641.19000000001,102.69999999999936,59796.37999999998,246.39555443548397,759.5999999999999,0.0,0.0,759.5999999999999,29.86196906027273,20.0,0.0,0.010462365591397854,256.44698944506234,47.831189232892505,,0.0,0.0,53768.09,256.4574589791126,0.0,4423.666122852552,317.2894790507972,31001064.0,756.0,16163.654166666665,14277.0,545.4541666666668,0.0,1341.2000000000003,32941.21,33.61,50.230000000000004,251.43999999999994,11834.991206896555,158865.22999999992
andhra pradesh,2020,61750.18,61747.1,3.0799999999999272,42106.89999999998,329.71323988269813,9294.840000000002,3801.9900000000002,5492.8499999999985,0.0,19.48202169076752,23.26164874551971,0.0,22.358362007168452,322.09177760783587,45.72373702776748,,0.0,0.0,35959.59999999999,344.4503772298439,0.0,9233.909227524411,4456.730980088988,65068361.760000005,553.0,26532.303333333333,16525.34,8396.963333333333,0.0,1610.0,1607.21,0.0,34.29,251.43999999999994,11834.991206896555,158865.22999999992
arunachal pradesh,2023,467.36000000000007,463.40000000000003,3.960000000000008,4283.780000000001,278.75,0.0,0.0,0.0,0.0,,,,,,,,,,,,,138.10186251920123,138.10186251920123,1199400.0,48.0,1259.8358333333333,0.0,0.0,1115.0,144.83583333333334,90.0,0.0,,241.26999999999998,24663.886199999997,397159.38
meghalaya,2020,2022.1000000000004,1988.7800000000004,33.31999999999998,1011.1500000000002,64.39999999999999,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,50.0,368.4499999999999,0.0,46.449999999999996,0.0,322.0,576.48,0.0,0.01,251.43999999999994,11834.991206896555,158865.22999999992
dvc,2021,23502.210000000003,23499.46,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.75,10392.014583333335,120533.86
goa,2021,4464.98,4464.97,0.009999999999990905,0.0,48.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,48.0,48.0,420480.0,12.0,59.2425,48.0,9.669166666666666,0.0,1.5733333333333333,,,,217.75,10392.014583333335,120533.86
manipur,2021,997.76,995.51,2.250000000000014,436.28000000000003,70.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,4.6964605734767035,4.6964605734767035,41160.0,24.0,155.6825,36.0,13.211666666666666,8.75,97.72083333333335,,,,217.75,10392.014583333335,120533.86
maharashtra,2022,199046.71,197096.06,1950.6500000000015,139781.16,325.6744493603567,10209.7,3260.2999999999997,6946.900000000001,2.5,,23.594444444444445,355.0391086648213,21.16274333093971,70.2362123767651,46.68106712074958,0.2566885612025002,107905.05810803894,108536.30798067072,122638.3499999999,90.99474316638832,5105.0,9404.845368919609,3322.263059651818,82464777.6,1537.0,42511.22166666667,27063.080000000013,1400.0,3047.0,11001.141666666668,12935.64,56.53,,211.45999999999998,19423.888600000002,236924.82999999987
uts of j&k and ladakh,2022,21289.82,20539.730000000003,750.0899999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.45999999999998,19423.888600000002,236924.82999999987
sikkim,2020,542.21,542.21,0.0,9139.350000000002,278.56912891986065,2.88,0.0,0.0,2.88,,,,,,,,,,,,,207.96483747373628,207.96483747373628,1415592.0,79.0,2221.18,0.0,52.179999999999986,0.0,2169.0,101.23,,,251.43999999999994,11834.991206896555,158865.22999999992
uts of j&k and ladakh,2020,19625.96,17113.550000000003,2512.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.43999999999994,11834.991206896555,158865.22999999992
maharashtra,2023,120165.55,120123.51000000001,42.039999999999054,148892.10000000003,328.22999999999973,12471.769999999999,4957.369999999999,7507.4,7.0,,23.56469534050179,349.487068723703,18.322981096529308,112.27277454696231,39.09231965871903,0.3335448501747589,101291.51880029884,101916.22642153416,124512.44999999995,130.59576319875777,3224.0,8614.10898796723,3319.5288228366626,75531164.63999999,1494.0,44347.988333333335,27075.580000000013,1400.0,3047.0,12825.408333333333,13221.0,63.23,,241.26999999999998,24663.886199999997,397159.38
delhi,2023,18453.03,18447.089999999997,5.940000000000055,3822.6600000000003,552.1000000000003,542.4,0.0,0.0,542.4,,,,,,,,,,,,,499.304055299539,499.304055299539,4370731.199999999,48.0,2519.160833333334,2208.4000000000005,0.0,0.0,310.7608333333333,,,,241.26999999999998,24663.886199999997,397159.38
uttarakhand,2021,15151.94,15080.839999999998,71.09999999999991,15436.680000000002,189.14762727093134,320.09,204.7,0.0,115.39000000000001,,,,,,,,,,,,,309.02669386840756,309.02669386840756,2690311.2000000007,276.0,5104.2491666666665,450.0,723.3525,321.27916666666664,3609.617499999999,,,0.27,217.75,10392.014583333335,120533.86
uttarakhand,2023,8850.52,8743.74,106.7800000000002,14806.23,196.0283076203832,341.2,196.55,0.0,144.65,,,,,,,,,,,,,971.5174043138762,971.5174043138762,8514898.799999999,277.0,5473.813333333334,557.0,0.0,3982.849999999999,933.9633333333335,,,,241.26999999999998,24663.886199999997,397159.38
andaman- nicobar,2022,370.90999999999997,370.5799999999999,0.3299999999999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.45999999999998,19423.888600000002,236924.82999999987
jharkhand,2022,13945.349999999999,13080.94,864.4099999999999,30797.52999999999,221.59887566137567,1.57,0.0,0.0,1.57,,23.594444444444445,186.88954761904768,10.078380312339988,90.45751569929047,79.66687307987716,0.536098264574647,18856.37,19343.47,20051.690000000002,103.75822849462362,623.0,268.2708653353815,44.87464797747055,2349960.0,336.0,4559.064166666666,4250.0,0.0,210.0,99.06416666666667,86216.82,130.1,,211.45999999999998,19423.888600000002,236924.82999999987
andhra pradesh,2022,77504.10999999999,76520.99,983.1200000000017,64063.439999999995,329.73345454545483,14593.760000000002,7443.62,7150.139999999999,0.0,,23.594444444444445,426.18473148148183,58.559819840321616,99.80757976332707,47.007523631734664,0.22526686863514822,42755.259999999995,42966.57000000001,58888.990000000034,154.65342873499455,2205.0,7368.887786738353,4854.629082181259,64566464.64,839.0,27406.053333333333,16525.34,0.0,1610.0,9270.713333333331,2247.22,0.0,,211.45999999999998,19423.888600000002,236924.82999999987
karnataka,2022,80207.9,79580.88,627.0200000000004,55139.75999999994,319.87272727272756,28817.680000000004,13395.260000000002,7911.34,7511.08,,23.594444444444445,384.18684126984135,69.16194425243215,72.09132277570527,42.433287689269264,0.531390196401141,21753.410000000003,23068.45,41269.35000000003,139.268113424402,1368.0,4851.492470558117,1159.304810547875,42595535.99999999,938.0,30153.9475,9505.199999999999,880.0,3689.1999999999994,16079.547499999999,,,,211.45999999999998,19423.888600000002,236924.82999999987
rajasthan,2022,108926.47,105885.54000000001,3040.930000000001,65978.21999999997,261.87897096774196,36863.13999999999,29960.770000000004,6679.84,222.53,,23.594444444444445,330.7897083333333,15.044391913082436,71.38308745093018,55.67041983486943,0.22593317972350224,30278.56,30556.450000000004,40698.47000000001,86.56468774801588,2045.0,3812.3724607014865,1026.1049875832055,33460443.840000004,1103.0,31693.05083333334,11502.93,1180.0,411.0,18599.12083333333,6349.08,10.53,,211.45999999999998,19423.888600000002,236924.82999999987
andhra pradesh,2023,46881.36,46865.95,15.410000000000764,70456.74,340.23850505050535,16057.230000000001,7819.820000000001,8237.41,0.0,,23.56469534050179,447.12227867383507,58.52686410508048,66.77885225009955,40.087129032258076,0.18189935000284466,49159.42,49589.54999999999,62435.65000000008,125.30570112220512,2328.0,6988.90059907834,5120.446682027649,61269830.39999998,955.0,28241.322500000006,17258.673333333332,0.0,1610.0,9372.649166666664,4142.0,0.0,,241.26999999999998,24663.886199999997,397159.38
chandigarh,2020,1532.14,1532.14,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,41.399166666666666,0.0,41.399166666666666,0.0,0.0,,,,251.43999999999994,11834.991206896555,158865.22999999992
delhi,2020,29275.140000000003,29271.09,4.050000000000182,4443.92,496.8900000000002,209.71,1.62,0.0,208.09,,,,,,,,,,,,,872.5010537634411,872.5010537634411,6107227.200000001,40.0,2429.3875000000003,2208.4000000000005,220.98749999999998,0.0,0.0,,,,251.43999999999994,11834.991206896555,158865.22999999992
goa,2023,2825.22,2825.21,0.009999999999990905,0.0,48.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,48.0,48.0,420480.0,12.0,80.92416666666666,48.0,0.0,0.0,32.92416666666666,,,,241.26999999999998,24663.886199999997,397159.38
delhi,2021,30899.329999999994,30893.410000000003,5.920000000000755,5124.91,552.1000000000003,223.96,1.09,0.0,222.87,,,,,,,,,,,,,929.7313440860216,929.7313440860216,8145964.800000001,48.0,2459.6783333333333,2208.4000000000005,229.35166666666666,0.0,21.926666666666666,,,,217.75,10392.014583333335,120533.86
karnataka,2020,69541.7,69538.46,3.2399999999988722,30118.499999999978,316.7243333333337,20849.379999999997,10955.010000000002,6967.230000000001,2927.1400000000003,29.77436117290817,28.286290322580644,0.0,13.265274332591778,456.914285255222,20.918105966505987,,0.0,0.0,23482.32,470.17943862007183,0.0,7068.867464837473,584.3047161043135,50755660.800000004,485.0,29288.238333333327,9505.199999999999,15258.838333333333,880.0,3644.1999999999994,,,12.23,251.43999999999994,11834.991206896555,158865.22999999992
assam,2021,10853.029999999999,10764.310000000001,88.72000000000003,7887.189999999999,172.03600000000006,58.589999999999996,58.42,0.0,0.17,22.156477214541734,22.487135176651304,44.25115093240091,0.0,143.30816340245778,58.5836195596518,0.3968059133848607,430.043947368421,886.8355172413793,2483.16,143.30816340245778,23.0,412.80370359703016,330.6176436891961,3612670.08,151.0,1831.3408333333334,1386.6900000000003,85.92750000000001,29.166666666666668,329.5566666666667,525.01,0.04,0.85,217.75,10392.014583333335,120533.86
manipur,2022,1104.1100000000001,1110.3400000000001,-6.230000000000018,520.14,70.5,0.45,0.45,0.0,0.0,,,,,,,,,,,,,7.524641577060933,7.524641577060933,64680.0,24.0,158.71333333333334,36.0,0.0,105.0,17.71333333333333,,,,211.45999999999998,19423.888600000002,236924.82999999987
himachal pradesh,2020,9823.88,9768.439999999999,55.43999999999994,31425.790000000023,308.43926248612655,2691.94,2.4,0.0,2689.54,,,,,,,,,,,,,2029.6989520702016,2029.6989520702016,14171148.239999998,319.0,10766.675,0.0,957.6550000000001,0.0,9809.020000000002,,,,251.43999999999994,11834.991206896555,158865.22999999992
punjab,2020,56553.28999999999,56504.68,48.60999999999967,18980.059999999994,282.345833333333,1736.62,973.1399999999999,1.05,762.4299999999996,29.31252440983809,28.0,0.0,5.425845847237671,275.16847848226433,28.808067154863426,,0.0,0.0,19002.74999999999,280.594436682734,1.0,3335.0100799653933,282.9269382029416,22791292.799999997,320.0,8291.233333333332,5680.0,1514.9333333333334,0.0,1096.2999999999997,,,12.41,251.43999999999994,11834.991206896555,158865.22999999992
dvc,2022,28163.06,28242.13,-79.06999999999971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.45999999999998,19423.888600000002,236924.82999999987
nagaland,2022,1002.42,962.93,39.489999999999995,176.34,75.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,14.014656938044034,14.014656938044034,121800.0,12.0,109.37666666666668,0.0,0.0,75.0,34.37666666666666,446.42,,,211.45999999999998,19423.888600000002,236924.82999999987
sikkim,2021,595.44,595.3700000000001,0.07000000000000028,11265.000000000004,278.1875,0.0,0.0,0.0,0.0,,,,,,,,,,,,,215.27247183819767,215.27247183819767,1871844.0,96.0,2290.445,0.0,50.79833333333334,190.16666666666666,2049.48,101.23,,,217.75,10392.014583333335,120533.86
tripura,2022,1675.4399999999998,1686.6799999999998,-11.240000000000009,6917.120000000001,218.56086021505368,11.080000000000004,11.070000000000004,0.0,0.01,,,,,,,,,,,,,102.21606118791603,102.21606118791603,893875.2000000001,60.0,1120.6433333333332,1088.9333333333336,0.0,0.0,31.709999999999997,,,,211.45999999999998,19423.888600000002,236924.82999999987
madhya pradesh,2023,56263.189999999995,56209.46,53.72999999999956,150799.92000000004,403.3431899641577,8475.03,4187.93,3808.5000000000005,478.6,,21.88136200716846,406.3244982078854,9.306647128349548,230.93023075183473,48.55932222222223,0.607165681003584,93843.71,94042.37999999998,109173.94999999992,240.2368760880696,780.0,3804.435144649257,645.1894969278034,33274656.0,997.0,30292.157500000005,21966.666666666668,0.0,2235.0,6090.490833333333,30917.0,147.73,,241.26999999999998,24663.886199999997,397159.38
odisha,2023,23983.91,23979.39,4.520000000000437,71724.05999999998,377.2435483870966,687.0100000000001,687.5300000000001,0.0,0.0,,19.957552483358935,365.48581746031726,2.1838868499012505,305.36290457903596,47.534215309779825,0.7740003474508085,51165.39135416667,51256.25249999999,52395.75,307.5468070459366,405.0,1627.4093701996928,349.78392217101896,14304048.0,500.0,12330.082499999999,9540.0,0.0,2154.5499999999997,635.5325,88111.0,218.98,,241.26999999999998,24663.886199999997,397159.38
meghalaya,2021,2204.72,2173.08,31.639999999999986,885.39,64.39999999999999,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,60.0,370.43,0.0,44.225,26.833333333333332,299.37166666666667,576.48,0.0,0.0,217.75,10392.014583333335,120533.86
dadra & nagar haveli and daman & diu,2020,7465.219999999999,7465.219999999999,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.43999999999994,11834.991206896555,158865.22999999992
jharkhand,2020,9555.989999999998,9396.39,159.60000000000002,22723.409999999985,234.22466863033873,1.52,0.0,0.0,1.52,36.96736055935166,20.0,0.0,0.0,210.39760249924964,60.43695064622067,,0.0,0.0,16379.849999999993,210.3979750030899,1.0,571.7945556791498,46.24294277592386,3953160.0,240.0,4738.842500000001,4481.666666666667,47.17583333333332,0.0,210.0,85602.1,131.76,29.67,251.43999999999994,11834.991206896555,158865.22999999992
assam,2023,5367.89,5362.37,5.519999999999982,9102.810000000005,169.73600000000008,304.03000000000003,304.03000000000003,0.0,0.0,,23.56469534050179,213.80162544802866,2.7251720430107524,95.3592926907322,53.761090501792125,0.45229448284690227,3206.05,3202.8999999999996,3310.5499999999984,98.08446473374295,36.0,393.60265143369173,365.73846812596,3446683.92,136.0,1886.63,1347.3600000000004,0.0,350.0,189.27,525.0,0.2,,241.26999999999998,24663.886199999997,397159.38
mizoram,2022,694.92,700.0699999999999,-5.149999999999999,209.13000000000002,60.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,9.287826420890937,9.287826420890937,81360.0,12.0,106.11999999999999,0.0,0.0,60.0,46.120000000000005,,,,211.45999999999998,19423.888600000002,236924.82999999987
andaman- nicobar,2020,346.0799999999999,323.04000000000013,23.039999999999978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.43999999999994,11834.991206896555,158865.22999999992
madhya pradesh,2022,97601.04999999999,96722.83,878.2199999999984,144039.96000000002,403.0833333333333,8549.98,4133.18,4096.7,320.09999999999997,,21.808946725406674,424.41853175082974,13.774991606867522,203.8844973254586,60.83260425270967,0.46264015361947347,89484.32701530613,90637.54530612244,109352.42000000007,218.06791833580795,1950.0,4449.294246031745,706.4992191500256,39121440.0,970.0,29790.07416666667,21950.0,0.0,2235.0,5605.074166666665,30216.82,137.95,,211.45999999999998,19423.888600000002,236924.82999999987
bihar,2023,23142.18,22850.689999999995,291.49000000000024,57213.0,329.5519713261649,237.36,236.84,0.0,0.0,,22.16191756272401,420.28074313022734,3.5011169888206184,166.34775714712407,54.2528490143369,0.37601809182454343,39583.43,39767.05,43863.700000000026,169.8488741359447,695.0,1407.9599974398361,180.69393241167435,12366720.0,522.0,9190.638333333334,8785.0,0.0,0.0,405.6383333333333,4438.0,,,241.26999999999998,24663.886199999997,397159.38
mizoram,2021,656.1300000000001,643.5400000000001,12.589999999999996,130.73000000000002,60.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,6.96831797235023,6.96831797235023,61200.0,12.0,101.16333333333334,0.0,37.467499999999994,5.0,58.69583333333333,,,,217.75,10392.014583333335,120533.86
karnataka,2021,71232.53,71202.16999999998,30.359999999999673,50130.00999999998,319.19915689149593,24227.95,12662.229999999998,7905.750000000001,3659.9700000000003,10.882778350446008,25.11374117417199,97.2479151057277,9.753775473630315,172.35084114183303,36.80217157392809,0.13630402492244595,2718.7360902255655,5903.107586206898,25632.71,182.10462333589342,195.0,5540.026836917562,666.5452700972863,48583094.39999999,721.0,29622.516666666666,9505.199999999999,14332.099166666667,1114.1000000000001,4671.1174999999985,,,8.620000000000001,217.75,10392.014583333335,120533.86
puducherry,2022,3299.3600000000006,3297.3300000000004,2.0300000000001432,240.10999999999993,32.5,17.430000000000007,17.430000000000007,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,12.0,62.429999999999986,32.5,0.0,0.0,29.930000000000003,416.61,,,211.45999999999998,19423.888600000002,236924.82999999987
bihar,2021,36218.52,35824.17999999999,394.34000000000015,40879.479999999996,270.4836986490213,175.07000000000002,0.0,0.0,175.07000000000002,12.674751450759514,19.30866500829187,67.0184058948157,0.0,158.58697494510295,62.58584055278812,0.3093305144467935,4963.4446511627875,9741.034482758621,30976.050000000007,158.5869459235441,190.0,1458.2428635432668,112.08470942140296,12780360.0,462.0,7519.848333333335,7146.666666666667,340.93583333333333,0.0,32.24583333333333,3464.07,,22.72,217.75,10392.014583333335,120533.86
mizoram,2023,334.62,334.62,0.0,119.81,60.0,28.230000000000008,28.230000000000008,0.0,0.0,,,,,,,,,,,,,9.43068356374808,9.43068356374808,82800.0,12.0,131.73749999999998,0.0,0.0,60.0,71.7375,,,,241.26999999999998,24663.886199999997,397159.38
himachal pradesh,2023,6955.01,6928.550000000001,26.46000000000015,36239.53000000001,320.71937500000007,2350.04,18.709999999999997,0.0,2331.33,,,,,,,,,,,,,2584.9897683691756,2584.9897683691756,22630498.08,384.0,11343.199999999999,0.0,0.0,10263.020000000002,1080.18,,,,241.26999999999998,24663.886199999997,397159.38
punjab,2022,75802.51000000001,76169.01,-366.4999999999982,34259.46,282.34583333333296,2168.38,1129.66,0.0,1038.72,,23.594444444444445,354.3836499999998,3.40858064516129,179.96501137566142,51.52161527137735,0.5564323860727086,19460.98,19739.78,27200.12999999998,181.10379710701488,646.0,1688.382348950333,252.73769969278035,14795904.000000002,514.0,8566.009166666665,5680.0,0.0,1096.2999999999997,1789.7091666666665,,,,211.45999999999998,19423.888600000002,236924.82999999987
puducherry,2023,1905.87,1905.46,0.410000000000025,248.35999999999996,32.5,17.220000000000002,17.160000000000004,0.06,0.0,,,,,,,,,,,,,0.0,0.0,0.0,12.0,72.64833333333333,32.5,0.0,0.0,40.14833333333333,417.0,,,241.26999999999998,24663.886199999997,397159.38
manipur,2023,500.18999999999994,499.87,0.3199999999999932,280.65999999999997,70.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,17.174059139784948,17.174059139784948,149520.0,24.0,159.14666666666668,36.0,0.0,105.0,18.14666666666667,,,,241.26999999999998,24663.886199999997,397159.38
nagaland,2020,835.87,831.41,4.460000000000022,189.19,75.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,24.06840934371524,24.06840934371524,168600.0,10.0,106.67,0.0,31.670000000000012,0.0,75.0,446.42,,,251.43999999999994,11834.991206896555,158865.22999999992
tamil nadu,2022,124157.09,123834.58000000002,322.5100000000002,87319.58000000007,235.67573225896385,22795.21,7424.799999999999,15330.109999999999,40.3,,23.594444444444445,361.01617662193286,26.278150483156498,74.9160765698369,40.049710529418064,0.24146087722327414,38287.71447665904,38761.14427608651,54630.02000000001,101.19817957048785,2291.0,6305.0587105734785,1528.8614499487967,55299455.28000001,1958.0,36333.75666666666,14923.880000000003,2440.0,2178.2000000000003,16791.67666666667,36489.6,23.63,,211.45999999999998,19423.888600000002,236924.82999999987
uttar pradesh,2020,121276.65,120225.76000000001,1050.8899999999976,99957.31999999999,289.56041696306426,3019.7,1365.19,0.0,1654.5100000000002,26.95257661209011,23.51160158460668,0.0,0.8068837499756065,292.9501709501786,46.511586109322245,,0.0,0.0,84729.40000000004,293.75697679032584,1.0,7180.949176566556,1572.0577910765053,49298374.08,1147.0,28155.179166666672,23902.140000000003,3311.4391666666666,440.0,501.6000000000001,1061.8,18.03,82.95,251.43999999999994,11834.991206896555,158865.22999999992
tripura,2023,764.03,764.03,0.0,6808.43,213.51999999999995,5.790000000000002,5.790000000000002,0.0,0.0,,,,,,,,,,,,,56.954892473118285,56.954892473118285,499850.4,60.0,1101.6641666666665,1067.6000000000001,0.0,0.0,34.06416666666667,,,,241.26999999999998,24663.886199999997,397159.38
west bengal,2022,64520.630000000005,64852.74999999999,-332.1199999999976,89696.05000000006,246.7494930757537,891.21,0.0,0.0,891.21,,23.099346405228758,250.8223888888889,5.890277408812988,76.51082614228487,59.907578984819686,0.38344698201861394,60159.206875,61243.70062499999,69060.96999999997,81.5480164528177,3278.0,2630.18167562724,417.9547299027137,23017879.2,1079.0,15783.540833333334,13846.166666666666,0.0,1341.2000000000003,596.1741666666667,33096.07,29.07,,211.45999999999998,19423.888600000002,236924.82999999987
